M3,M4,M5,M6,M7
1.065827948,1.182390646,1.416175529,1.17458216,1.546188906
1.063637819,1.121694145,1.421509301,1.102809133,1.667709398
1.073948311,1.121694145,1.483841685,1.171965484,1.653008065
1.181483321,1.195465079,1.417164159,1.188402699,1.606385428
1.113185638,1.274694917,1.454838802,1.230265576,1.423356084
1.040496787,1.243200998,1.351490903,1.118336606,1.537826826
0.99311632,1.161565453,1.219737385,1.028068777,1.647269538
0.807288095,1.159459764,1.168682163,0.995219602,1.647269538
0.807288095,1.17719506,1.126072221,1.220961833,1.635287104
0.954724738,1.21579241,1.126072221,1.418305447,1.635287104
0.972596881,1.201743531,1.074598945,1.527655921,1.531931103
0.972596881,1.181095184,1.091643134,1.559873254,1.470047631
0.936209301,1.18763678,1.214189102,1.651667696,1.265430098
0.936209301,1.355065709,1.398880499,1.569866144,1.317386336
0.935635647,1.406915674,1.331022275,1.663900376,1.241391654
0.79344488,1.406915674,1.440994868,1.616430764,1.161255936
0.847471892,1.202765103,1.438989782,1.542143641,1.158074112
0.799682503,1.201364644,1.415266532,1.565797972,1.227879607
0.834827364,1.327565915,1.474893748,1.554309997,1.192543297
0.82914277,1.346780226,1.462045657,1.368705429,1.203681211
0.916221347,1.248392387,1.633256541,1.411589972,1.150294745
1.014344231,1.237419842,1.58661787,1.28279165,1.188538615
1.086021472,1.104624719,1.573683401,1.277849002,1.097651396
1.42293676,1.420552268,1.381079829,1.364729632,1.207273361
1.322083946,1.499399905,1.413867379,1.367531994,1.297173845
1.296504867,1.462414916,1.572788661,1.426686145,1.297173845
1.333496151,1.620180031,1.351323802,1.462085625,1.397542962
1.380276784,1.501830004,1.638847784,1.427911262,1.382020855
1.380276784,1.442270367,1.624815618,1.336036066,1.592396915
1.373268779,1.531423392,1.67487629,1.27130327,1.672436162
1.415898581,1.53513767,1.813339161,1.386313368,1.686787945
1.415898581,1.498010161,1.772078303,1.252871215,1.769372404
1.50557963,1.556233438,1.716752511,1.438340649,1.731331922
1.421657012,1.686754646,1.716752511,1.42858066,1.731331922
1.421657012,1.693972564,1.739706013,1.455614043,1.638060435
1.388940621,1.764780842,1.676549211,1.455449945,1.801951171
1.317853807,1.852910813,1.851528044,1.455051866,1.756239368
1.394991195,1.890697069,1.871543979,1.390357602,1.768041116
1.390158534,1.884069486,1.840066919,1.33752917,1.843108514
1.390158534,1.974866949,1.906533009,1.326204174,1.843108514
1.359548758,1.861608916,1.787607758,1.193968419,1.843108514
1.327100431,1.872592247,1.758325445,1.468278724,1.864104837
1.438756835,1.884008004,1.720672625,1.58112683,1.91003015
1.384734732,1.992590912,1.796726715,1.472594227,1.91003015
1.276173528,1.992590912,1.91127031,1.472594227,1.829448902
1.284646523,1.871602155,2.089550831,1.442571998,1.635594375
1.168211796,1.858292458,2.084842231,1.344606867,1.616702971
1.083048433,1.781253633,2.084842231,1.241166634,1.554538959
1.21073914,1.781253633,2.073931264,1.342537884,1.554538959
1.262945862,1.621865554,1.958691476,1.390912694,1.632152592
1.25340483,1.575871182,1.881205729,1.25389168,1.723013638
1.254979247,1.665012065,1.942140086,1.128846644,1.723013638
1.257360484,1.72385979,1.850010557,1.062965055,1.536925048
1.383462176,1.891020251,1.666605022,1.050172233,1.720999708
1.289946382,1.891020251,1.50045816,1.003006255,1.720999708
1.205749602,2.049443939,1.644901169,1.003006255,1.723579978
1.205749602,2.049443939,1.75408112,1.003006255,1.655407056
1.364160289,2.005608135,1.679222389,1.019316833,1.650933302
1.364160289,2.147416008,1.686282823,1.107815621,1.629777799
1.364160289,1.959026728,1.59709131,1.026793016,1.64377894
1.647546774,1.959754951,1.67799999,0.981521868,1.618932086
1.646775045,1.930095194,1.67799999,0.9703776,1.696968192
1.766780649,2.184629534,1.607652894,1.060335721,1.74836785
1.927366772,2.087297136,1.578479641,1.095163869,1.718519039
1.927366772,2.094669233,1.597883928,1.171777218,1.665033496
1.720773974,2.094669233,1.609257656,0.911885957,1.63559612
1.715405663,2.161427492,1.49574041,0.988951847,1.777620657
1.735112467,2.161427492,1.490021392,0.997573699,1.777620657
1.678194213,2.01662434,1.241914938,0.997573699,1.66709075
1.804332356,2.01662434,1.170667234,0.954326991,1.746125927
1.804262887,1.928764531,1.172006998,1.083405294,1.805735317
1.83745716,1.840306874,1.198533331,1.142870455,1.80151455
1.834573347,1.6090857,1.149434645,1.142870455,1.80151455
1.934497382,1.567241218,1.307349256,1.312487731,1.810920023
1.934497382,1.53227543,1.267017078,1.301111037,1.617666539
2.00863687,1.534983725,1.267017078,1.278523729,1.773426183
2.063478321,1.433223178,1.267613125,1.399794583,1.711657758
2.063478321,1.540286926,1.238423303,1.405151053,1.827808705
2.063478321,1.666594182,1.279863193,1.387339991,1.808638761
1.9829662,1.728731604,1.177018508,1.45074383,2.017711702
1.833017544,1.864964856,1.004803283,1.483174618,2.016189528
1.833017544,1.740150958,0.869015627,1.397391102,2.016189528
1.829845646,1.734832536,0.825202937,1.49357837,2.148289147
1.813508119,1.7868865,0.774941728,1.462718952,2.039642394
1.813508119,1.7868865,0.774941728,1.50712706,2.039642394
1.851408449,1.775314852,0.843610196,1.46974339,2.039642394
1.848598266,1.607203968,0.81430712,1.372404654,2.08605883
1.848598266,1.730273917,0.81430712,1.285103254,1.941647757
1.90829949,1.711899176,0.872330327,1.285103254,2.019224434
1.90829949,1.655747431,0.85784095,1.238223987,2.075809987
1.82484205,1.675337994,0.862645881,1.33393942,2.12499127
1.64173621,1.80748384,0.862645881,1.334362263,1.993316953
1.328149845,1.87401324,0.945038915,1.389250774,2.059083184
1.242047164,1.87401324,0.927501505,1.370405594,2.146619724
1.235298749,1.858862303,0.927501505,1.500564965,2.10055692
1.434388402,1.956624985,0.949488964,1.605944019,2.067785109
1.355777446,1.929879039,0.998066886,1.71588684,2.067785109
1.278188667,1.92736378,1.147889487,1.718680016,2.306368541
1.217043101,1.890134499,1.142777664,1.575839179,2.269251608
1.289384758,1.775023294,1.15458744,1.540787386,1.956676158
1.191935918,1.727614452,1.187678568,1.56618794,1.926352751
1.202133026,1.77346962,1.320554815,1.550744104,1.926352751
1.087590331,1.614229457,1.209200677,1.544563892,1.926352751
1.032193084,1.553996237,1.212193623,1.573209434,2.018880063
1.007820172,1.474181649,1.200501394,1.731265663,2.003099896
1.246302022,1.564347209,1.200501394,1.632897454,1.87500299
1.259903288,1.545302596,1.210466453,1.736380141,2.015404474
1.218578399,1.503041941,1.152941097,1.667429539,1.993487442
1.144704559,1.532274947,1.265986256,1.714227313,2.091743883
1.113617379,1.412895314,1.222925921,1.733859985,2.062071444
1.07855274,1.297508092,1.091205899,1.692333766,2.062071444
1.076926137,1.396456543,1.076798778,1.692333766,1.961886304
1.116836543,1.430626312,1.076798778,1.617583841,1.93779999
1.086798476,1.431536031,1.206735183,1.602059167,1.916259468
1.140936515,1.505075686,1.180288179,1.602059167,2.064922445
0.934229552,1.343274671,1.206651328,1.386769304,2.075122439
0.810822983,1.354654448,1.227163462,1.334400264,2.013450598
0.694807715,1.334417994,1.34361681,1.398332449,2.080802471
0.737998968,1.402317251,1.314483759,1.391472351,1.996516084
0.704184346,1.39032188,1.158531781,1.331940068,1.918782472
0.654938539,1.292612751,1.251348657,1.331940068,2.049910385
0.66561446,1.320723698,1.164083027,1.338058125,2.049910385
0.602228682,1.394572066,1.169681295,1.176104417,1.950435478
0.730704757,1.435885543,1.023106736,1.080429282,1.939634791
0.701874602,1.427263938,0.918101388,1.169137611,1.939634791
0.761108895,1.345410293,1.004994473,1.167420083,1.844479083
0.636181074,1.242341329,0.946471009,1.289816653,1.906837005
0.636181074,1.432547442,0.952380832,1.187028425,1.906837005
0.644377269,1.371116275,0.952380832,1.375959313,2.04408131
0.593570928,1.272889248,1.001443228,1.546649141,1.896023116
0.593570928,1.216917993,1.077568962,1.504150494,1.754969558
0.600068818,1.078138344,1.041386554,1.410685702,1.754969558
0.600068818,0.984847586,1.115899264,1.601000197,1.746819208
0.600068818,1.040623852,1.115899264,1.59408892,1.746819208
0.610313719,1.086980126,1.18268547,1.562616893,1.680993598
0.610313719,1.026599738,1.173395923,1.472582196,1.621253576
0.722808186,1.006164883,1.258962894,1.395800968,1.60212315
0.820144115,1.006164883,1.207536141,1.302561469,1.643931074
0.920803163,0.991448836,1.358211932,1.170568766,1.56639109
0.711387529,0.991448836,1.34670344,1.303765701,1.603666637
0.7138694,0.991448836,1.328805219,1.289445283,1.562751449
0.959377716,1.027298389,1.198509209,1.245936125,1.654830297
0.888693792,1.035375483,1.198509209,1.245936125,1.583954157
0.762270038,1.035375483,1.412044926,1.173308332,1.38672639
0.660626997,1.035375483,1.318887469,1.097436196,1.549137604
0.786671682,1.129349541,1.288291981,0.990158674,1.371002897
0.876258418,1.011154786,1.379405956,1.06340477,1.60944091
0.876258418,0.947372226,1.318112221,1.06340477,1.700261409
0.862832506,0.922849843,1.229979404,1.075678661,1.64631828
0.776848468,0.94620245,1.091771801,1.075678661,1.538070102
0.791430178,0.94620245,1.139568058,1.061115397,1.538070102
0.746623167,0.976878711,1.139568058,1.004952968,1.606313221
0.814659744,0.984525157,1.033572123,1.004952968,1.741423141
0.795429517,0.984525157,1.071670679,1.06430751,1.550211637
1.005555622,1.003289584,1.167216037,1.218797902,1.420856774
0.90662744,1.161848488,1.149107334,1.196479116,1.420856774
0.888050155,1.206099386,1.131250163,1.167392247,1.560875483
0.941210877,1.163469604,1.143281844,1.207740605,1.401373921
0.941210877,1.072050373,1.054563021,1.186577482,1.334839344
1.130833579,0.982513707,1.057778846,1.246376024,1.351496512
1.103394854,0.959203726,1.022579021,1.196300043,1.52989237
1.103394854,0.963883659,1.021058523,1.232571017,1.440201638
1.102015338,1.02293985,1.000723507,1.192451173,1.352900418
1.031947204,1.015839762,0.922149833,1.185838276,1.430342486
1.085245127,0.991484052,0.902804094,1.200699557,1.332972893
1.16431947,1.022411297,0.902804094,1.343125783,1.396919931
1.117641834,1.244596961,1.079772219,1.210130636,1.418438961
0.973497255,1.344157898,1.1268132,1.364033313,1.40595327
1.072525408,1.275748323,1.122250951,1.498064489,1.462459815
1.087151771,1.23097394,1.122250951,1.522969083,1.567724031
1.050254536,1.348699743,1.051161411,1.484548846,1.581085356
0.950876978,1.360633139,1.00164771,1.424629554,1.490897328
0.966052771,1.35403996,0.962765632,1.588364302,1.55425554
0.96291001,1.35403996,0.956799195,1.790967817,1.551311468
0.96291001,1.210607437,1.032882785,1.667656615,1.544358942
1.041954489,1.379846221,1.049357622,1.739212037,1.472277869
1.019478235,1.483877818,0.865120537,1.710021942,1.470093488
0.958784923,1.663491331,0.937582153,1.729573335,1.575753763
0.972902483,1.43628123,1.023271595,1.729573335,1.545308862
1.030897981,1.568111601,1.023271595,1.884289865,1.545308862
0.989811056,1.521046342,1.067727817,2.013719685,1.517503724
1.004358396,1.546015647,1.339790282,2.013719685,1.519539244
1.004358396,1.546015647,1.343267289,1.968238782,1.522105253
0.992751933,1.412127492,1.294085,1.902521736,1.569812544
1.086052968,1.394255665,1.247193482,1.934626108,1.656551246
0.968037506,1.394035646,1.247193482,1.981451067,1.623021162
0.877119331,1.45402191,1.247193482,2.075023489,1.623021162
0.826778421,1.323537831,1.269872317,2.063520174,1.566206351
0.826778421,1.304938825,1.332933179,2.029351481,1.566206351
0.91181433,1.353987973,1.395888833,2.029351481,1.657156677
0.934322343,1.415504142,1.489330222,2.057661235,1.576002471
0.796803391,1.327631693,1.441526716,1.997145439,1.468064988
0.790571983,1.243109442,1.409937541,1.9899329,1.453765721
0.857039297,1.243109442,1.409937541,1.993893926,1.259234604
0.857039297,1.176004801,1.422523422,1.996122888,1.485102566
0.871459692,1.16035036,1.322983432,1.996122888,1.298316156
0.871459692,1.112121122,1.505426241,1.974729407,1.267897068
0.855732341,1.20528163,1.399189256,1.904425209,1.153416206
0.895514516,1.18026989,1.346755557,1.789975146,1.277590247
0.869798299,1.163272821,1.641107891,1.694768833,1.370816942
0.963609761,1.135302352,1.770857454,1.57790627,1.238786658
0.987159675,1.197749967,1.744230139,1.525010042,1.107760517
0.987159675,1.115465726,1.670800694,1.635916704,1.107760517
0.969357073,1.275403951,1.728226837,1.442395332,1.164163076
0.985268715,1.209180886,1.695565523,1.24572433,1.046840535
0.837764607,1.278134885,1.621687703,1.135894414,1.162655976
0.928631736,1.278134885,1.677435179,1.17473275,1.268364399
0.91841415,1.391266263,1.677435179,1.136381077,1.292268073
0.91841415,1.429130272,1.742855981,1.152637741,1.064264917
1.003535485,1.429162918,1.646566742,1.222840651,1.064264917
0.934690226,1.434665202,1.587873979,1.224515717,1.030501445
0.788894716,1.473972397,1.64021785,1.224515717,1.204295885
0.681402446,1.389667298,1.445152852,1.224515717,1.115475326
0.729014083,1.39049312,1.644276717,1.184874077,1.250249426
0.746032593,1.506306211,1.690021937,1.117962492,1.366943625
0.861116352,1.426762176,1.554725344,1.316607111,1.460511504
0.872667409,1.41464654,1.554725344,1.434031775,1.460511504
0.816095129,1.487580579,1.669495353,1.481671649,1.511722625
0.939015059,1.567743141,1.81476199,1.472978015,1.49376215
0.887772616,1.484712831,1.883792754,1.498184685,1.240956161
0.887772616,1.484712831,1.939266053,1.366629678,1.18914674
0.753815276,1.195352403,1.939266053,1.108710106,1.261859491
0.742017804,1.247514257,1.991361732,1.191374311,1.378921281
0.816304452,1.29907082,2.023915452,1.213782692,1.437251637
0.713133023,1.322058289,2.036069782,1.433965632,1.479113734
0.713133023,1.386320786,1.982046336,1.399123129,1.430582733
0.862094834,1.563938953,1.840825385,1.41808165,1.552271943
0.706101254,1.462236409,1.885135041,1.41808165,1.639366533
0.708060737,1.337572894,1.91605829,1.383969413,1.568614596
0.798651943,1.270302312,2.011374557,1.297578139,1.615752708
0.700549283,1.258550955,2.011374557,1.08270616,1.679290007
0.759846617,1.280029387,1.887809877,1.070970675,1.512356063
0.759846617,1.403764591,1.887809877,1.124428311,1.545839189
0.702834227,1.392248817,1.887809877,1.013272359,1.408919987
0.664605956,1.271383964,1.854219148,0.965828367,1.453601289
0.686272474,1.242822831,2.011468719,1.039884154,1.428356389
0.503225156,1.255401286,1.926272629,1.045446315,1.378123293
0.536336049,1.255401286,1.926272629,1.165123176,1.382503928
0.603123328,1.15869519,2.173830585,1.251975162,1.386472671
0.558199854,1.18813027,2.056765211,1.264294097,1.587238314
0.52072668,1.044271108,1.971759635,1.266250626,1.584738849
0.548306996,1.004092447,1.971759635,1.273606467,1.6112075
0.548306996,1.039297963,1.932780679,1.156072174,1.663836489
0.548306996,0.978356758,1.932780679,0.94145601,1.741966444
0.533014934,0.978356758,1.961728807,1.029906368,1.738730666
0.532103244,1.096966606,1.874183663,1.062473282,1.773577411
0.719408376,1.235834678,1.826881041,0.935746056,1.898701096
0.812198982,1.276264265,1.760313199,0.902674739,1.891421906
0.914383344,1.305012462,1.828737803,0.88225159,1.891421906
0.971384177,1.181674187,1.743310969,0.90435455,1.893131966
1.006859534,1.063579342,1.553950271,0.997989171,1.808351727
0.836727122,1.070261249,1.698332761,1.009420606,1.799360603
0.662224493,1.02746544,1.593593037,1.056324483,1.86280276
0.732010691,1.042510723,1.790804154,1.292149115,1.908802452
0.860328246,1.023808568,1.632067247,1.32066146,1.908802452
0.874861864,1.181116654,1.602542234,1.313329785,1.977326916
0.870646329,1.183502489,1.49971135,1.415417184,2.035320752
0.782580945,1.115000847,1.532687746,1.397648699,2.024852627
0.782580945,1.105870901,1.434104751,1.485787661,2.034005036
0.80464961,1.308977104,1.455042002,1.534504284,1.95715597
0.81116211,1.326735888,1.542408311,1.453821233,2.034392625
0.718718962,1.258372796,1.483032932,1.213921643,2.064920216
0.716938681,1.190905165,1.55897925,1.252194077,1.980926925
0.606442689,1.233915114,1.530804813,1.252194077,1.864073081
0.546872454,1.269068396,1.5199833,1.172707167,1.944144376
0.557592579,1.269068396,1.603784528,1.172707167,2.003798794
0.551303065,1.357784732,1.603784528,1.186513088,1.894489891
0.586423827,1.401900907,1.676494443,1.138535397,1.93251802
0.688298951,1.419792818,1.6489373,1.250643853,1.957754912
0.666939501,1.242280729,1.54103523,1.265355985,1.869558931
0.666939501,1.375047737,1.54103523,1.237301444,1.841868683
0.795500636,1.324889819,1.594693025,1.168912057,1.966284931
0.913465119,1.24080187,1.552667144,1.094159983,2.087385206
0.740613451,1.158547068,1.616237089,0.976364771,1.979992027
0.866780865,1.314263984,1.706989703,0.901496417,2.007371937
0.884110995,1.314263984,1.565942027,0.901496417,1.947505369
0.914428353,1.313183867,1.565942027,0.886315052,1.840032779
0.985119556,1.314797805,1.565942027,0.937145486,1.770483846
0.916816958,1.514351977,1.565288556,0.934879625,1.814586781
